tweet_id	tweet_text	original_filename
1064901044633825280	I’d like to see Jerry Brown’s bank statements. Wonder how much money he received to fuck over the residents of California? The state should demand his resignation immediately! #jerrybrown #CaliforniaWildfires #CaliforniaBurning	california_wildfires_2018_dev.tsv
1064013207658999809	@cenkuygur These fires have absolutely nothing to do with climate change and everything to do with enviro-statists who prevent controlled burns of the millions of dead trees across California in an effort to preserve everything but human life. #GreenPolicyDeathToll	california_wildfires_2018_dev.tsv
1061177651065483264	@Rydogger @hutchinson He’s not really wrong I have read articles about how California legislation prevented people from clearing out the dead plants that help spread these massive fires in California.	california_wildfires_2018_dev.tsv
1064292837284618240	WOW: This is highly coincidental. It appears the CA wildfires line up in the same path as the plans for the California High Speed Rail System. What do you guys think of all this?	california_wildfires_2018_dev.tsv
1064303329059188737	It takes a rapist to want to become a rakist after the fires in California. #RakeAmericaGreatAgain	california_wildfires_2018_dev.tsv
1067638636391227392	Can we design California’s houses so they don’t burn? Yes. But we won’t:  via @slate	california_wildfires_2018_dev.tsv
1064440322577653760	Im tired of @realDonaldTrump trashing California. You abandoned Puerto Rico and the wildfire victims. Do your job!	california_wildfires_2018_dev.tsv
1064132165204680705	I’m old enough to remember liberals laughing about Hurricane Harvey destruction in Texas because ‘all those Trump voters deserve it.’ Fortunately I’m a bigger person than that when it comes to California fire. Tragic destruction and loss of life.	california_wildfires_2018_dev.tsv
1066811110404341762	The American Loggers Council has taken President Trump’s side by blaming the California wildfires on poor forest management. Isn’t it amazing how people who actually KNOW what they are talking about SUPPORT our President? It says a lot about the Left.	california_wildfires_2018_dev.tsv
1064268455363305472	For over 40 years, #California forest management and environmental policy has been dictated by green groups with the aid and power of one party, the @CADemocrats. I blame them. I especially blame the current governor who vetoed a forest fire prevention law in 2014.	california_wildfires_2018_dev.tsv
1061320782830166016	@NBCNews President Trump you are way out of line. My California respects our Wildlife, National Forest and our people. You want fire controlled give us more resources. Bring in government funded resources ASAP when an emergency hits. We’re a bit state which needs big money to run!!!!!	california_wildfires_2018_dev.tsv
1067592534841528320	All U.S. states except Hawaii are now using prescribed burning to reduce wildfire danger and enhance biodiversity for fire-adapted species. In 2017, Arizona and New Mexico set intentional fires on over 570,000 acres.	california_wildfires_2018_dev.tsv
1064216717159624705	@NicoleKowalski5 @IAmHopefulAgain It’s a shame the fires happened. However I fail to see how that is @POTUS fault. Gov Moonbeam and the Dem Republic of California caused that. Now @PGE4Me is going to raise rates to cover the cost. All approved by #govenormoonbeam. Get a clue take off the blinders	california_wildfires_2018_dev.tsv
1064923416946327552	Ryan Zinke Says California Wildfires Are Getting Worse But Won’t Mention ‘Climate Change’. He Must Resign.	california_wildfires_2018_dev.tsv
1064239199648444417	@NPR There is NO DOUBT that Forest Management Laws in California CONTRIBUTED to the INTENSITY of the FIRES!	california_wildfires_2018_dev.tsv
1061343461092311046	@realDonaldTrump Oh stop it—fake billionaire. You’re underestimating California’s capacity as the 5th largest economy in the world. With or without federal aid—we’re capable of caring for those affected by the wildfires—w/ wiggle room to buy up your properties after you’re imprisoned for treason.	california_wildfires_2018_dev.tsv
1063997365730885632	While our @POTUS @realDonaldTrump is in #California I hope he WHIPS IT OUT And PISSES all over #California Of course to help put out the fires That is probably a terrorist ACT But #California is ran by BRAIN DEAD #Liberals NEEDS NEW LEADERSHIP Hashtag #FACT	california_wildfires_2018_dev.tsv
1067192371975204866	Good thing all those fires cleared a path	california_wildfires_2018_dev.tsv
1064490343263961088	This whole discussion is silly. Finland (a fantastic place) is much colder and wetter than California. It’s not complicated. If anyone wants to put me in charge of preventing fires in the Arctic Circle, DM me.	california_wildfires_2018_dev.tsv
1064479689333305344	RT @kylegriffin1: California Rep. Ted Lieu: If preventing wildfires was as easy as raking leaves we would’ve done that by now. .	california_wildfires_2018_dev.tsv
1061321235240534017	The Great Divider wants to punish CA for being enlightened about climate change, immigration and #votedemocrat — Trump threatens to pull federal funding for California wildfires	california_wildfires_2018_dev.tsv
1064101488681615361	@TheRCMan2018 @Wesley_Inman @DevinNunes @Federalist Most of the fires in N. California are not anywhere near the proposed High Speed Rail, which only goes to Sacramento. So everything above Sacramento, though still mostly caused by PG&amp;E faulty equipment (the Rothschild connection is creepy) cant be related to High Speed Rail.	california_wildfires_2018_dev.tsv
1065025606914584577	RT @PLATOSCAVE007: SMART FIRES=SMART METER FIRES - DUMBED DOWN POPULACE STILL AFTER ALL THE YEARS OF SHARING KNOWLEDGE	california_wildfires_2018_dev.tsv
1064174840788279296	@LindaWarriorGal @FriedasMom7 Jerry Brown and the democrats of California have blood on their hands. It is their fault the fires were as bas as they were.	california_wildfires_2018_dev.tsv
1064659812389199873	@elonmusk How many ideas do you have that could help California and other places combat wildfires using water from the ocean? I listened to you on @joerogan and I know you have a million ideas in your head. What is the biggest hurdle?	california_wildfires_2018_dev.tsv
1064662875053076480	Sec. Zinke Backs Trump: Years of Mismanagement Led to California Fires. I will lay this on the foot of those environmental radicals that have prevented us from managing the forests for years and, you know what, this is on them.”	california_wildfires_2018_dev.tsv
1067157811447062529	Chris Dicus, @CalPoly professor of wildland fire and fuels management, wrote in a 2009 report that before the Gold Rush, there were approximately 50 to 70 trees per acre in California’s forestlands. Today, there are more than 400 trees per acre. #CalPoly #SanLuisObispo	california_wildfires_2018_dev.tsv
1067704801805328384	California is not only insane, it couldnt care LESS who it kills in the name of Leftist policies. YOU could be next.	california_wildfires_2018_dev.tsv
1062109348044783617	The Red Cross is a joke, they want their money back instantly, ppl shouldnt donate to them. My mom went through that when her brother died when my sister was a baby, despite my dad being in the USAF they HOUNDED her for the money.	california_wildfires_2018_dev.tsv
1065499313831317504	California Wild fires by Greg Reese	california_wildfires_2018_dev.tsv
1062384778341605376	We have no hesitation to blame climate change where it’s a real culprit, but #JerryBrown &amp; his gang ruling California for years grossly mismanaged water &amp; forest and the direct result us fires like these. Lay blame where it’s due &amp; don’t improperly deflect as they’ve been.	california_wildfires_2018_dev.tsv
1064227623134326784	@lorenzabraham12 @McJuggerNuggets Im doing great, As you know I live in California so Im dealing with the fires . I live right down the middle and these fires are 4 hours away from me	california_wildfires_2018_dev.tsv
1064662113002684417	Once the fires are over, tRUMP should start a program to hire people to help rake up all the small bushes in California.. this would create many jobs.. he could train them too, hes good at grabbing small bushes! lmao #DUMPtRUMP #TURDMAULERtRUMP	california_wildfires_2018_dev.tsv
1062886297046519808	Why in all the California fires, most cars &amp; homes are all burned, but the trees remain???	california_wildfires_2018_dev.tsv
1061313995477577728	Trump promises to cut Aid to Fires in California and cut off Puerto Rico during Maria. This guy is going to hell quick.	california_wildfires_2018_dev.tsv
1063034944317018112	@zangstanko @realDonaldTrump Fires that could of been prevented by clearing dead trees? Ya that’s our problem! National guard firefighters? Never heard of them? Morons? Yes California!	california_wildfires_2018_dev.tsv
1064672262253674496	Anyone recognize these idiots? Let’s find out who’s looting during the wildfires! POS!	california_wildfires_2018_dev.tsv
1061356921863565312	Trump, offering no evidence, blames deadly California fires on gross mismanagement of the forests”	california_wildfires_2018_dev.tsv
1066033190555406336	@TheRealRaNon @StormIsUponUs @Time4U2Know @777KAB1 pic of California skys near CA fire area two weeks before fires. Coincidence? Hmmmm. #aluminum #WWG1WGA @bigredwavenow @MrsMogul check out CA prop 1A vote in 2008 53-47 @DIXIEDOODLE12 remember to watch California	california_wildfires_2018_dev.tsv
1061321665286729728	As the death toll mounts, hundreds more remain unaccounted for, and the #CampFire is declared the most destructive wildfire in California history, THIS is what you have to say? You’re seriously THREATENING people who have just lost everything? Go straight the fuck to hell.	california_wildfires_2018_dev.tsv
1064669659121811460	Camp Fire: What we know about the deadly blaze that destroyed Paradise	california_wildfires_2018_dev.tsv
1063128350196084737	Evacuation sucks in so many ways. They	california_wildfires_2018_dev.tsv
1064135835950436353	Is it a coincidence this HUGE outbreak of California wildfires is happening the same year Democrats steal the House? I lived in California for 15 years 20 years ago. It was a tinderbox then and NOTHING like this happened.	california_wildfires_2018_dev.tsv
1064942377931087873	Dad Driving Through California Wildfires Singing To His Terrified 3-Year-Old Daughter Will Break You	california_wildfires_2018_dev.tsv
1064318081537781760	@cmarinucci @chucktodd @MeetThePress California has the 5th largest economy in the world. Devastating fires are happening due in part by global warming. This is a local, state, national, and international story. This hits on so many levels (Economic, scientific, human, political. )	california_wildfires_2018_dev.tsv
1064151802042556416	He is on his way to visit the deadliest wild fires our country has ever seen and. He is threatening to shut down the government. What a message to send to the people of California who have lost everything. What a fucking waste of a human being.	california_wildfires_2018_dev.tsv
1066907620630499328	@TheOfficerTatum @EMezmereyes California has 50 thousand homeless people because of the wildfires. Wanna bet the illegals get more help than US taxpayers?	california_wildfires_2018_dev.tsv
1064598140299276290	Trying to get a handle on California’s deadly wildfires has lawmakers flummoxed	california_wildfires_2018_dev.tsv
1064892928236109824	RT @MaxineSykes: GOP county chairman deletes image calling wildfires ‘God’s punishment for liberal California’ - The Hill	california_wildfires_2018_dev.tsv
1061693665092034560	Sandwiched between dystopian photos of the California fires in the NYT is this Shell ad for a climate-friendlier cruise experience	california_wildfires_2018_dev.tsv
1061705117546766341	RT @kendraaaleighh: uhh Guy Fieri is doing more for the California fires than our actual president is. my fucking KING #Flavortown2020 http	california_wildfires_2018_dev.tsv
1065224206449811457	Interior Secretary Ryan Zinke blames radical environmentalists for deadly California wildfires  #FoxNews Decades of bad management / accumulated fuels  leftwing extremists and the lawyers that use the courts to block sound management are to blame.	california_wildfires_2018_dev.tsv
1061694593467604992	Why is this nut job physco in office still and if we are a democracy and our voice matters why can’t we vote him out of office or over throw his ass someone how I feel like I live in Russia @Alyssa_Milano what do we do I want to help	california_wildfires_2018_dev.tsv
1064087881172615168	Trumps team says he definitely will not be tossing out rolls of paper towels when he visits the victims of the wildfires in California. Instead, he has these:	california_wildfires_2018_dev.tsv
1066927812764946433	Just Supposing some California Fires Were Set by DEW Weapons, eg. lasers [&amp; Yes, Some Drones Carry Laser Weapons, think the EU or IS have some?] UNVERIFIED [Conspiracy Theory]	california_wildfires_2018_dev.tsv
1064759474349576192	Was honestly struck by how strangely hazy it was today. Turns out what I was seeing was a smoke plume from the wildfires in California. In Pennsylvania. Unbelievable.	california_wildfires_2018_dev.tsv
1061458451375841280	The president of the United States is ignorant of the process of forest management and wildfires. The president is just ignorant. Period. Trump draws ire from firefighters, celebrities for tweet about California fires  via @NBCNews	california_wildfires_2018_dev.tsv
1066698837455224832	@sdhall17 @ChrisJZullo @ida_skibenes So its Trumps fault you had two big wild fires? How dumb does that sound? O wait your right Trump is an arsonist he took matches out and started those fires and then blamed California for them. Never made sense California blames a guy living on the other side of the country!	california_wildfires_2018_dev.tsv
1065280367249317888	Theres an urgent need for forest management and Congress can help by passing a Farm Bill: - 52,000 fires have burned 8.3 million+ acres of land in 2018 - Over 15,000 residences have been destroyed so far this year - The Camp Fire currently raging is the deadliest in CA history	california_wildfires_2018_dev.tsv
1061173236438831104	Is this how the California forest fires started?	california_wildfires_2018_dev.tsv
1062124810241785856	No this governor is a world class idiot. Ask him about the two bills that were passed in 2008 &amp; 2012 to rebuild &amp; increase the water reservoirs in California. That today has not been done. Now why do you blame climate change?? Even check out #OrovilleDam. Complete bullshit! #RT	california_wildfires_2018_dev.tsv
1061456872656388097	This asshole really has the fucking audacity to say this shit as the fires are happening ..	california_wildfires_2018_dev.tsv
1062299827537694720	Boy, I bet that made President Trumps stomach churn” to do that! More money to California, gov. jerry brown is an idiot! More people dead because of fires ὒ5, fires that go on EVERY YEAR, in the golden state”!!!	california_wildfires_2018_dev.tsv
1064293647313760256	Lets argue take a look at some of the fires in Santa Rosa last year and the years before to the ones in Paradise. How tf does a fire burn 1 building(s) without burning up the most flammable shit around them (Trees?)	california_wildfires_2018_dev.tsv
1064258837090263040	I know this is going to shock many of you, but it turns out the president of Finland did *not* emphasize the importance of raking to Trump when they spoke about the California fires, as Trump claimed he did.	california_wildfires_2018_dev.tsv
1062915784450560000	Kevin McCarthy had to tell idiot Trump to stop Tweeting on the side of the California fires while people are still being pronounced dead. God Lord how stupid is Trump? Does he even realized what an idiot he is?	california_wildfires_2018_dev.tsv
1061335666708172800	The fact that you didnt blame the fires on the migrant caravan might be the most humane thing youve done as president	california_wildfires_2018_dev.tsv
1064755491614543874	@kathygriffin Hey Kath, what have you done for any first responders or victims of the California Fires? Nothing Im believing.	california_wildfires_2018_dev.tsv
1064749087734386688	All you had to do was show up and offer condolences. That’s all anyone wanted to hear from our #potus. But you could help yourself—blaming victims who are grieving. Wow. The new low keeps getting lower. #stupidistpresidentever @realDonaldTrump	california_wildfires_2018_dev.tsv
1061380580875493376	Pretty sure that if President Obama had canceled a World War I ceremony due to rain on the same day he took to Twitter to blame California for raging fires that have already killed people, Fox News would be calling for a military coup.	california_wildfires_2018_dev.tsv
1065428136161132544	This is truly sad because of the number of loss that has occurred with these fires. Even sadder is the question,How have the fires been started? @realDonaldTrump had nothing to do with it. They started as I reported on an old movie set in CA on the ocean, then lasers were seen.?	california_wildfires_2018_dev.tsv
1061351241190535168	@kurtgobang27 Well believe it or not There is a theory to this. Years of neglect and under brush cause fires to burn faster hotter stronger. We have always had fires and they would put them out quick in the 70s 80s 90s. Don’t forget I’m real old seen a lot in California	california_wildfires_2018_dev.tsv
1064184996192313345	WHAT DOES THAT EVEN MEAN???? Until California gets enough rain to end the drought, these massive fires will be the norm. The climate is the problem, because its not GREAT.	california_wildfires_2018_dev.tsv
1064659782043385862	Islamic State: California fires ‘Allah’s punishment for you. And insha Allah, you will see more fires.’	california_wildfires_2018_dev.tsv
1065372353197150213	HBO’s Greatest Show Gets Some Good News Following Tragic California Fires	california_wildfires_2018_dev.tsv
1064175495208681472	@realDonaldTrump POSOTUS! Crazy thought instead of sending Troops to the border, with no power, how about sending them to California to assist with the wild fires! Where they can actually make a difference for all the money thats being spent! #Inappropriategenius #roadcomic	california_wildfires_2018_dev.tsv
1064368531586846725	He should be banned from touring any damaged areas of the US due to climate change. We pay for him to make an ass out of himself and the US, while he diverted FEMA money to stop asylum seekers. #climatechange #TrumpIsAMoron	california_wildfires_2018_dev.tsv
1061153761777709056	2 Fires ὒ5 &amp; a Shooting in CaliforniaWag The Dog! Look that way &amp; forget about the #VoteFraud! Any Wag The Dog going on in your State?#WeWontForgetTheFraud @NSAGov @realDonaldTrump @DonaldJTrumpJr @StormIsUponUs @WhiteHouse @POTUS_Schedule	california_wildfires_2018_dev.tsv
1061582130269052933	@BarneveldWillem @TheDweck I was in California during the wild fires of 2016 and I was just in Durango, CO this year while it was on fire. Ive seen this first hand and stand by my assessment. Cali doesnt clean dead forest debris on the side of the road, but they post signs to NOT park in the grass.	california_wildfires_2018_dev.tsv
1065313502145990661	@business Unless Jack Nicklaus is an active member of the United States #Military or a survivor of the California Wildfires, I give zero f***s about who Trump sees this Thanksgiving	california_wildfires_2018_dev.tsv
1061441556173881344	@RealDrGina @nhssabine @realDonaldTrump Anyone will tell you you need to keep areas clean, provide fire breaks. Be proactive and not reactive to fires, potential fires. I blame the politicians from California for not keeping California great. Oh wait they don’t wanna be great. They wanna be Mexico north	california_wildfires_2018_dev.tsv
1064399397558108163	California wildfires: Finland bemused by Trump raking comment - The Finns are not alone!! ⁦@realDonaldTrump⁩	california_wildfires_2018_dev.tsv
1065519291057942528	Adam Schiff for brains blames California wildfires on Climate Change	california_wildfires_2018_dev.tsv
1065398079510073344	@realDonaldTrump @FoxNews It’s ridiculous! Americans have rights too! We don’t want more illegals dispersing in our states and they cause fires from their illegal encampments in our canyons in California	california_wildfires_2018_dev.tsv
1061384004773928960	RT @ultnini: zhang yixing made a more meaningful tweet about the fires than our own president did	california_wildfires_2018_dev.tsv
1062114762887258112	6.) Something doesnt add up here. Wildfires Burn at 1472 F (800 C) Melting Point of Steel ~ 2500 F (1370 C)  #Trump @POTUS #Qanon #WWG1WGA #California #Fires	california_wildfires_2018_dev.tsv
1064143598470471680	Trump’s modus operandi with any shooting or natural disaster is to inflict more pain by blaming the victims. In California he said that he has a strong opinion about climate change, and therefor the cause of the fires must be forest mismanagement.	california_wildfires_2018_dev.tsv
1061341506374533120	You fucking moron. How about you stop looking for ways to BLAME people and instead find ways to HELP people??	california_wildfires_2018_dev.tsv
1061242754439753728	RT @imwren: @kathygriffin He is correct on this. California doesnt allow the underbrush to be cleared which fuels these fires.	california_wildfires_2018_dev.tsv
1061710189127131136	Because they burned the Republican Ballots in the California fires. ὒ5	california_wildfires_2018_dev.tsv
1064328374070403073	@ProudResister @fakeJimJam Maybe its you fools in California that want the caravan to cross the border when you have so many homeless veterans, fire victims, other homeless that cant afford housing So before you call names you should be thankful that the president has 15,000 troops protecting your asses	california_wildfires_2018_dev.tsv
1063131429079564288	ᾒ2ὉAᾒ2ὉAᾒ2ὉAᾒ2ὉAᾒ2ὉAᾒ2ὉA #California families are currently facing tremendous loss from 2 #fires, but @JerryBrownGov is giving 33 million to lawyers for ILLEGAL migrants instead. ᾒ2ὉAᾒ2ὉAᾒ2ὉAᾒ2ὉAᾒ2ὉAᾒ2ὉA #NoHeart #NoSoul #Evil #OriginalGrinch #Caravana	california_wildfires_2018_dev.tsv
1066381136807555072	Southern California is being destroyed by wildfire. Meanwhile, I’ve spent 30 minutes trying to get this dry old piece of wood to light on fire.	california_wildfires_2018_dev.tsv
1061323022542532609	So essentially your answer to the wild fires is to throw more fires at the problem. Geniusnot!	california_wildfires_2018_dev.tsv
1061225958928203776	How about a few words for the families of the nine people dead so far, you brain-dead orange jizztrumpet? You really are a disgustingly gross parody of humanity, as well as being thick as mince	california_wildfires_2018_dev.tsv
1064914022124933126	Trump’s cabinet secretaries blame ‘environmental terrorists’ for wildfires. California loggers disagree. Reporting with ⁦@RyanSabalow⁩	california_wildfires_2018_dev.tsv
1064670028266725376	RT @dyolltrah1: Secretary Zinke Backs Trump: Years of Mismanagement Led to California Fires - David Harris Jr  via @	california_wildfires_2018_dev.tsv
1065450066498985984	RT @4YrsToday: Are you comforted Donald Trump will be heading to California tomorrow to survey the wildfire damage?	california_wildfires_2018_dev.tsv
1066656096012644352	BREAKING : @JerryBrownGov admits that @realDonaldTrump was correct about California forest fires.	california_wildfires_2018_dev.tsv
1066466518878191617	These are NOT normal fires. Lasers from the sky? Yes, we have Directed Energy Weapons. Who is doing this and why?	california_wildfires_2018_dev.tsv
1062120707356852226	This mentally challenged whack job Young actually blames Trump for California wildfires that destroyed his home becausewait for itTrump doesn’t buy into the phony climate change rhetoric. Clown is a special type of stupid.	california_wildfires_2018_dev.tsv
1064518717952925697	Heres someone @AdamSchiff &amp; the House should investigate on DAY ONE  Rep. Devin Nunes voted against almost every sane climate change and environment protection bill proposed, .. Rep. Devin Nunes Blames Democrats For Deadly California Wildfires	california_wildfires_2018_dev.tsv
1065259946973921283	Lies About California Fires, Foreign Influence In Midterms, Nancy Pelosi .  #fakenews	california_wildfires_2018_dev.tsv
1061213214178983937	The science is basic math: CA has about 4 times the population its water supply can support. And also places massive restrictions on controlled burnings.	california_wildfires_2018_dev.tsv
1065763824660344833	I liked a @YouTube video  California Fires: Directed Energy Weapons? Smart Meters?	california_wildfires_2018_dev.tsv
1063081214414909445	The fire is a clear case of rational immigration. I am sure the poor from the south do not move to the high rent area but they drive the others to purchase houses in the areas that probably should be better managed. I am just not a fan of #california but I once loved it.	california_wildfires_2018_dev.tsv
1064246691203858432	It seems cruelly ironic that this town that was ravaged by fires is called Paradise But it is so painful to watch Trump call it Pleasure” twice And once again the world is watching.and mocking him.	california_wildfires_2018_dev.tsv
1064203983517040642	Trump believes that not raking leaves is a bigger cause of the California wild fires than climate change. Thats like saying the cause of a Tsunami was not from an earthquake, but rather the bird that dove into the ocean after a fish. Stable Genius!	california_wildfires_2018_dev.tsv
1064367423522988033	President Donald Trump doubled-down on his call for better forest management while surveying wildfire damage in northern California with Gov. Jerry Brown and other officials.	california_wildfires_2018_dev.tsv
1063793032447676416	Part two of our hopefully ongoing podcast series of #CampFire evacuation stories. Thanks to @AlexThomasGrant @OSimpson15 And @rtovarg13 of @theorion_news	california_wildfires_2018_dev.tsv
1064884644129034241	Fake Christian GOP Leader Calls Wildfires ‘God’s Punishment To Liberal California’	california_wildfires_2018_dev.tsv
1064303350190100480	@elizabethforma Trump blame Ca and Offer no Help with the Fire in California Impeach nut House of Trump has Trashy Shit and number ass kicked by Americans.	california_wildfires_2018_dev.tsv
1063173269027643392	this conspiracy theory on the california fires hm :o	california_wildfires_2018_dev.tsv
1061177790815330304	RT @iamkeeferz: Just.wow. The California fires from the PCH.	california_wildfires_2018_dev.tsv
1061185492522229760	Trying to decide what worst here -- the misinformation re bad forest management causing these fires? the lack of sensitivity while Californians lose their homes &amp; lives? the unkindness? the lack of self control? the lack of caring? the lack of accuracy? the unjustified threat?	california_wildfires_2018_dev.tsv
1066034384749309952	@GilCisnerosCA Please consider supporting @NancyPelosi in the House as Speaker? At a time when Trump threatens to cut federal wildfire relief to California, we need to pull together to defeat him.	california_wildfires_2018_dev.tsv
1064479330796011520	2018: trump not impeached. r kelly not in jail. bill cosby attacked by wet hot dog bun as he trips down a flight of stairs. kanye. gun probs. good ppl die. elon musk. supreme court rapist. elections. california fires. spongebob memes. fortnite. this is, the year of depression.	california_wildfires_2018_dev.tsv
1064228323713261568	@realDonaldTrump @FoxNews Will you talk about raking the forests, blaming #California for the fires. #CaliforniaWildfires #ClimateChangeIsReal #GOPbastards #HandsOffCalifornia #TrumpRussia #MARINESagainstTrump #VeteransAgainstTrump	california_wildfires_2018_test.tsv
1064338318702374912	Im not even surprised anymore. We figured sooner or later the little ppl will pay 4 the huge tax scam which was #1 on Trumps list. The Repubs sold their soul 2 the devil named GREED. Hurricane victims 2 still wait 4 help after Trump cut money from FEMA. GOP has no heart‼️ὄ7	california_wildfires_2018_test.tsv
1062714024473882624	California Ford dealership is slammed for disgusting ad during fires  via @MailOnline	california_wildfires_2018_test.tsv
1061313716468109312	You have no idea what forrest fires are	california_wildfires_2018_test.tsv
1061381308750807040	It’s no accident these fires are in wealthiest areas of California. Because no law enforcement agencies monitor militant Muslim &amp; Antifa groups for fear of being labeled racists, these groups plan &amp; carry out quick &amp; dirty plots to hurt Americans. These fires are one tactic.	california_wildfires_2018_test.tsv
1065254783320317957	Smoke From California Wildfires Visible In New York, New Jersey	california_wildfires_2018_test.tsv
1061263155895173121	Trump threatens to pull federal funding for California wildfires over gross mismanagement this shows that he is Not president for All Americans.	california_wildfires_2018_test.tsv
1061298797601583104	I cant believe this man is the president!! Thousands of people lost their homes belongings etc. some lost their lives from this fire. Yet this is what you tweet out!! I hope in 2020 we have a new president! This makes me sick! #WoolseyFire	california_wildfires_2018_test.tsv
1064387570296135680	Raging California wildfires give us a taste of climate change	california_wildfires_2018_test.tsv
1067101228201582593	@stephenasmith @60Minutes Shed any tears for American citizens dying in California fires? What a phony.	california_wildfires_2018_test.tsv
1065630079349329920	Teleconference from his golf course where he is safe, warm, and will enjoy a thanksgiving dinner. But never will he actually set foot in a military camp where they’re eating turkey on paper plates. Or a food line in California where displaced fire victims will have to make do.	california_wildfires_2018_test.tsv
1061365728291434496	I think it’s safe to say, I’m excited for his hypertension to start kicking in - hope these years of Arby’s find an artery quick. My friends and neighbors homes are burning because our forests are poor? WHAT?!? I didn’t know money stopped fire, I thought it was water — appalled	california_wildfires_2018_test.tsv
1061694284519358464	How come there is no reporting on @JerryBrownGov and what he has done to promote and allow these fires? @ChrisCuomo @jaketapper @maggieNYT @seanhannity @TuckerCarlson #MAGA #CaliforniaWildfires #BrowardElectionFraud #Qanon #AskTheQuestion	california_wildfires_2018_test.tsv
1067662990122602497	@realannapaulina 77 SanDiego USN BOOT CAMP Fire fighting and damage controleὡC After putting us in a closed room with no windows or ventilation! Amazingly Healed within 15-20 min. 59 years old,13 Grand children! DONT PUT YOUR CHILDREN BETWEEN YOU AND BOARDER GUARDS! THEIR FAULT NOT AMERICAS!	california_wildfires_2018_test.tsv
1061136055250939904	RT @HOUSEOFMACLEAN: How and why do these awful fires keep happening in California ? Very unfortunate.	california_wildfires_2018_test.tsv
1064696889881313281	@RawStory @Ohio Ohio County GOP Makes An Idiotic, Ludicrous, Heartless, Un-American Statement About Californias Wild Fires On FaceBook!!	california_wildfires_2018_test.tsv
1064663743269937152	@SarahJKS77 @wmioa @andylassner Im not trying to be a smart-ass there should be a way to figure out how they can get water through a forest that is bound to catch fire by even lightning striking it things need to be fixed in California and I dont mean the Border	california_wildfires_2018_test.tsv
1062120782342569992	New York Times: Fact Check: Trump’s Misleading Claims About California’s Fire ‘Mismanagement’ New York Times: On Twitter, the president claimed that the state’s wildfire woes are a result of poor forest management. The truth is more complicated. shamelnews	california_wildfires_2018_test.tsv
1066453248259883010	@SenWarren The wildfires in California have no correlation to climate change. The correlation of CA wildfires is the liberal government wont do control burns and people are not educated on causes of fire, because obviously you are one of them as well. God bless America.	california_wildfires_2018_test.tsv
1065792614799011840	Tfw the government gives more fucks about lettuce than the fires in California	california_wildfires_2018_test.tsv
1065274741726957568	#How California’s Governor Turned Latest Fire Into Unprecedented Disaster	california_wildfires_2018_test.tsv
