run_id	method	method_specific_params	dataset	num_given_topics	reduced	topic_num	topic_size	topic_words	word_scores	num_detected_topics	num_final_topics	duration_secs	diversity_unique	diversity_inv_rbo	coherence_npmi	coherence_v	rand_index
1658689271	nmf	{}	20news	20	False	10	289	['state', 'law', 'use', 'information', 'question', 'new', 'american', 'must', 'example', 'may']	"[0.13665697 0.11128576 0.11054955 0.1069682  0.1030825  0.10121033
 0.08605652 0.08235661 0.0815159  0.08031766]"	20	20	315.63	0.64	0.9604776624235715	0.10323394646900093	0.645543668569171	0.7357497688249006
1658689271	nmf	{}	20news	20	False	11	213	['jesus', 'said', 'people', 'say', 'know', 'one', 'armenian', 'day', 'lord', 'law']	"[0.15578452 0.15220355 0.14011413 0.1263151  0.09164009 0.07593576
 0.07526528 0.06538122 0.06001593 0.05734443]"	20	20	315.63	0.64	0.9604776624235715	0.10323394646900093	0.645543668569171	0.7357497688249006
1658689271	nmf	{}	20news	20	False	12	128	['file', 'image', 'program', 'gif', 'format', 'gun', 'color', 'output', 'section', 'may']	"[0.39992147 0.11969097 0.10537833 0.07519018 0.06491641 0.05367266
 0.05300075 0.04899064 0.04277238 0.03646621]"	20	20	315.63	0.64	0.9604776624235715	0.10323394646900093	0.645543668569171	0.7357497688249006
1658689271	nmf	{}	20news	20	False	13	7624	['line', 'organization', 'subject', 'writes', 'article', 'host', 'nntp', 'people', 'world', 'university']	"[0.15521539 0.14470135 0.14285013 0.11499715 0.10846609 0.08036909
 0.07610777 0.06385222 0.05817294 0.05526786]"	20	20	315.63	0.64	0.9604776624235715	0.10323394646900093	0.645543668569171	0.7357497688249006
1658689271	nmf	{}	20news	20	False	14	86	['god', 'atheist', 'atheism', 'religion', 'religious', 'christian', 'belief', 'many', 'believe', 'one']	"[0.22001561 0.18654874 0.09945461 0.09723276 0.07820481 0.07645572
 0.07495497 0.06537224 0.06199242 0.03976811]"	20	20	315.63	0.64	0.9604776624235715	0.10323394646900093	0.645543668569171	0.7357497688249006
1658689271	nmf	{}	20news	20	False	15	237	['mail', 'computer', 'internet', 'server', 'anonymous', 'posting', 'system', 'user', 'privacy', 'information']	"[0.1215555  0.1079541  0.10733832 0.10605321 0.10117198 0.09931236
 0.09925724 0.09214788 0.08395899 0.08125042]"	20	20	315.63	0.64	0.9604776624235715	0.10323394646900093	0.645543668569171	0.7357497688249006
1658689271	nmf	{}	20news	20	False	16	36	['pl', 'md', 'sc', 'ah', 'id', 'wa', 'mr', 'st', 'gif', 'tm']	"[0.17064753 0.13395152 0.10862301 0.10598434 0.09631498 0.09582743
 0.09438904 0.07221207 0.0666358  0.05541428]"	20	20	315.63	0.64	0.9604776624235715	0.10323394646900093	0.645543668569171	0.7357497688249006
1658689271	nmf	{}	20news	20	False	17	752	['do', 'window', 'file', 'microsoft', 'program', 'mouse', 'output', 'version', 'font', 'server']	"[0.35846282 0.21098167 0.07703786 0.06975381 0.05090504 0.04961006
 0.04804614 0.04512824 0.04512197 0.04495239]"	20	20	315.63	0.64	0.9604776624235715	0.10323394646900093	0.645543668569171	0.7357497688249006
1658689271	nmf	{}	20news	20	False	18	315	['bit', 'use', 'color', 'window', 'driver', 'mac', 'program', 'version', 'scsi', 'hardware']	"[0.22734823 0.12959019 0.10519731 0.09518611 0.08627073 0.0836001
 0.08160816 0.06487619 0.06449896 0.06182402]"	20	20	315.63	0.64	0.9604776624235715	0.10323394646900093	0.645543668569171	0.7357497688249006
1658689271	nmf	{}	20news	20	False	19	1167	['people', 'would', 'one', 'think', 'make', 'president', 'mr', 'know', 'well', 'even']	"[0.17598309 0.14969155 0.1405678  0.10117618 0.0758719  0.07418373
 0.07236049 0.07205359 0.0694767  0.06863498]"	20	20	315.63	0.64	0.9604776624235715	0.10323394646900093	0.645543668569171	0.7357497688249006
