tweet_id	tweet_text	original_filename
'384526803739492353'	#earthquake: USGS Earthquake Alert: M 2.9 - 66km N of Hatillo, Puerto Rico http://t.co/pVmvCVRT3L	2013_Pakistan_eq_CF.tsv
'384307384686219264'	RT @AnasMallick: Parts of #Awaran are YET to receive #EarthQuake Relief items even after the 6th day! Includes NokJu and malaar areas to na…	2013_Pakistan_eq_CF.tsv
'382928382721531904'	RT @EarthquakeAu: New #Earthquake Mw 7.0 NEAR COAST OF SOUTHERN PERU: Magnitude   Mw 7.0 Region   NEAR COAST OF SOUTHERN PERU Date... http:…	2013_Pakistan_eq_CF.tsv
'383679474539442177'	And the #earthquake  death toll rises to 400. May their souls RIP.	2013_Pakistan_eq_CF.tsv
'384074228364247040'	RT @TeapotTony: First request of the evening #earthquake @djfreshdnb @clubconcrete #requests #mainroom	2013_Pakistan_eq_CF.tsv
'382813501729017856'	Saddened by powerful 7.7 magn.earthquake that killed 250 people in #Pakistan. Condolences for victims&amp;families and hope for a quick recovery	2013_Pakistan_eq_CF.tsv
'382856858240708608'	150+ tragically died while a new island was born due to the 7.8 mag #earthquake off the southern coast of #Pakistan: http://t.co/OEFbIzf3aw	2013_Pakistan_eq_CF.tsv
'384149259941322752'	2013 US Sumo Open [Earthquake (Cyrus Remix)] #sumo #power #slam #epic #variety #sport #earthquake ooohh killem https://t.co/2s2arIpa2z	2013_Pakistan_eq_CF.tsv
'384100089389907968'	"RT @allaboutmqm: Article of Quaid-e-Tehreek Altaf Hussain in Express Tribune ""Dialogue, but with whom?"" #Pakistan #MQM http://t.co/Ivb9d9rp…"	2013_Pakistan_eq_CF.tsv
'382964275817365506'	#Pakistan quake death toll rises to over 300 #UFO4UBlogAsia http://t.co/blHMdM41V8	2013_Pakistan_eq_CF.tsv
'383677146352615424'	RT @bilalf90: #MQM #Pakistan KPK govt dispatches 13 trucks of relief goods to Balochistan’s quake hit areas: PESHAWAR: On th... http://t.co…	2013_Pakistan_eq_CF.tsv
'384707224112611328'	【#USGS #alert】 M 1.2, Southern California: September 30, 2013 15:35:07 GMT http://t.co/KDgJrc1vui #earthquake #tsunami #prayfromjapan	2013_Pakistan_eq_CF.tsv
'384542387369832448'	RT @seismicupdate: #USGS M 3.7, 30km WNW of Seeley, California http://t.co/i37rMZVjfw #earthquake	2013_Pakistan_eq_CF.tsv
'383198497316818945'	Horrific tragedy. RT@etribune: Girl found dead on #Karachi beach Evidence suggests she ws suffocated http://t.co/AsyRJ2QrV9 #Pakistan #rape	2013_Pakistan_eq_CF.tsv
'384259990417973248'	RT @AnasMallick: And suddenly we all have forgotten the #EarthQuake victims!	2013_Pakistan_eq_CF.tsv
'384837041814786048'	Every time somebody try to outshine my speakers I put em back in they place. #earthquake	2013_Pakistan_eq_CF.tsv
'384975671514001408'	RT @US_Crimes: Obama with his family.  Pakistani family killed by Obama's drones.  #USCrimes #US #Pakistan #drones http://t.co/S8QK0Y4eOv	2013_Pakistan_eq_CF.tsv
'384200955094257664'	Mb 4.6 - Pakistan (354) 2013-09-28 19:28:02 UTC #earthquake #ubAlert http://t.co/c16JoZrTW5	2013_Pakistan_eq_CF.tsv
'383241996519079936'	PhotoAlbum: #KKF send relief goods for #Balochistan #Earthquake Victims #ReliefByKKF #MQM #Pakistan http://t.co/URhm4ayubh	2013_Pakistan_eq_CF.tsv
'383624835802619904'	RT @Labrinthda1st: No DJs, just music with @BBCR1's most played songs from the past 5 years. Tune in from 5pm to hear if  #Earthquake made …	2013_Pakistan_eq_CF.tsv
'383933003166003200'	RT @afzaal_k: #BLF Terrorist cheif Dr. Allah Nazr against #Pakistan army #Earthquake relief because he knows his lies are getting exposed	2013_Pakistan_eq_CF.tsv
'382915724081373184'	Just felt my bed shaking #earthquake #wtf	2013_Pakistan_eq_CF.tsv
'383859247668547584'	And again I felt it #earthquake	2013_Pakistan_eq_CF.tsv
'384990917586743296'	RT @latest_strike: 5-10 people killed by #drones in strikes on consecutive days in #Pakistan. As yet none of their names are known: http://…	2013_Pakistan_eq_CF.tsv
'383410461695176704'	RT @live2Tripoli: 400 people have died in the Balochistan earthquake. May god have mercy on all their souls. #Pakistan #Calamity	2013_Pakistan_eq_CF.tsv
'383374226150805504'	Cal OES &amp; @FEMA Unveil North Coast #Earthquake and Tsunami #ResponsePlan in Cascadia Subduction … http://t.co/3x6cm0IE0t	2013_Pakistan_eq_CF.tsv
'384529330925101057'	1.7 magnitude #earthquake. 12 km from El Segundo, CA, United States.http://t.co/Q8ylml5cSA	2013_Pakistan_eq_CF.tsv
'383119382026518529'	RT @timesofindia: Death toll from #earthquake in #Pakistan rises to 348, more than 500 injured. (AP)	2013_Pakistan_eq_CF.tsv
'384293423798185985'	Deadly blast hits Peshawer #Pakistan. Dozens dead just a week after 80 Christians killed in church blast. http://t.co/2sx2qF2FWU	2013_Pakistan_eq_CF.tsv
'384919454993240064'	RT @mqmunit146: Pic2: Prayers held for #HyderabadMassacre 30th September1988 at Lal Qila Ground Azizabad #Karachi #Pakistan http://t.co/wXX…	2013_Pakistan_eq_CF.tsv
'384655336952446976'	RT @AQpk: This is #Pakistan  RT @Engineers_Guild: Street vendor donating money to #Awaran #earthquake relief #Balochistan http://t.co/ldOHI…	2013_Pakistan_eq_CF.tsv
'383693114365714433'	RT @myrthekf: How the #Media Covered the 1988 #Spitak #Earthquake: #Multimedia Exhibit Launches in #Gyumri http://t.co/G0W03IMgVG via @repo…	2013_Pakistan_eq_CF.tsv
'384229722278068224'	RT @MehrTarar: Instead of focusing on what #IK said/meant/implied/dreamt/imagined go 2 the real issues of #Pakistan: it bleeds.Pay attentio…	2013_Pakistan_eq_CF.tsv
'383128847413428224'	Ch. Nisar: 1000 Army troops on ground for relief efforts in #Earthquake hit areas	2013_Pakistan_eq_CF.tsv
'384119099900436480'	【#USGS #alert】 M 1.2, Southern California: September 29, 2013 00:48:32 GMT http://t.co/MYdkYYRP65 #earthquake #tsunami #prayfromjapan	2013_Pakistan_eq_CF.tsv
'383863435957518337'	i didn't feel this one too. #earthquake	2013_Pakistan_eq_CF.tsv
'383040111459700736'	RT @AlertNet: Magnitude 7 quake strikes off coast of #Peru, no #tsunami alert, some damage to homes reported http://t.co/uKC5OXgq39 #earthq…	2013_Pakistan_eq_CF.tsv
'384582509423386624'	Anyone know what's happening in #NewZealand? Hope everyone is OK. #Earthquake	2013_Pakistan_eq_CF.tsv
'382914193348755456'	#earthquake ML 4.0 SOUTHERN IRAN http://t.co/bfd1hFy3Ek #TomohonKota.Com	2013_Pakistan_eq_CF.tsv
'383059166421454848'	RT @mqmshahfaisal: News: #KKF Have Dispatched Three Trucks Loaded with Relief Goods for #Baluchistan #Earthquake Victims #ReliefByKKF http:…	2013_Pakistan_eq_CF.tsv
'383571219939090432'	RT @AdilNajam: According to Neta Crawford, total deaths in #Afghanistan about same as in #Pakistan. Big difference: In Pakistan NO #US casu…	2013_Pakistan_eq_CF.tsv
'384054874729897984'	RT @nishantsharma87: This #island is only 4 days old, men have started #littering it already #environment #earthquake #BBC http://t.co/kuHo…	2013_Pakistan_eq_CF.tsv
'383308548538519552'	RT @allaboutmqm: Video: #KKF send relief goods for #Balochistan #Earthquake Victims #ReliefByKKF #MQM #Pakistan http://t.co/lFk7JH16qY	2013_Pakistan_eq_CF.tsv
'383674716277329920'	#Earthquake of M 4.9, 104km NNE of Awaran, Pakistan http://t.co/SGiOwTTwWz	2013_Pakistan_eq_CF.tsv
'383607832752705536'	Oxfam gears up its aid effort to help people affected by #Pakistan earthquake http://t.co/CROvT0SkOr	2013_Pakistan_eq_CF.tsv
'383865953529782272'	sending love to those affected by pakistan #earthquake	2013_Pakistan_eq_CF.tsv
'384379963191099392'	RT @RiazToori: Depressed and sad to learn that 18 members of same family were killed today in #QisaKhwaniBazarBlast Peshawar #Pakistan .	2013_Pakistan_eq_CF.tsv
'384533519264796673'	RT @big_picture: The Big Picture: Earthquake in remote Pakistan -- http://t.co/Kfe1LOPZ7N #earthquake #pakistan #photojournalism	2013_Pakistan_eq_CF.tsv
'384870330960850944'	1.6 magnitude #earthquake. 3 km from Avocado Heights, CA, United States.http://t.co/TgPuS8mHJN	2013_Pakistan_eq_CF.tsv
'383173617313251328'	"RT @ZH_Baluch: All ""Baloch Political Parties"" &amp; all ""Baloch Armed Group"" appeal to International'Orgs to help the victims of earthquake in …"	2013_Pakistan_eq_CF.tsv
'383205577176150016'	#pakistan #earth#quake: hundreds dead in balochistan - http://t.co/JClwzollyl	2013_Pakistan_eq_CF.tsv
'383963383282012160'	RT @ZEEMANA: #Balochistan earthquake is heart breaking. Every single house damaged in Avaran region.	2013_Pakistan_eq_CF.tsv
'382829594820096000'	In pictures: #Pakistan earthquake http://t.co/JtP87HE1gj	2013_Pakistan_eq_CF.tsv
'384214657105682432'	RT @Rabail26: Oh lord. RT @khalidkhan787: Update: 30 including 2 women dead, over 100 injured in twin bombings in Qisa Khawani Bazar. #Pesh…	2013_Pakistan_eq_CF.tsv
'384463763186778114'	BBC News - #Pakistan explosion: Dozens killed in Peshawar market http://t.co/jDOGQpgvMM	2013_Pakistan_eq_CF.tsv
'384900611671855105'	RT @zameer0201: Locals in #Awaran telling Aid given by #Army &amp; #Govt is being set on fire by #Militants in #Mushkhey after once #Army leave…	2013_Pakistan_eq_CF.tsv
'383172900590608384'	@Ali_Abbas_Zaidi In #Karachi urban terrorists have merged w/ sectarian terrorists on the ground #MQM #ANP #PPP #LeJ #TTP @LoveMQM #Pakistan	2013_Pakistan_eq_CF.tsv
'383732847934062592'	2.0 magnitude #earthquake. 71km S of Tanaga Volcano, Alaska.http://t.co/MTu9lzORQt	2013_Pakistan_eq_CF.tsv
'385012057294508032'	.@TBIJ has launched a new website to track drone deaths in #Pakistan &gt; http://t.co/0hoSRFIX9J	2013_Pakistan_eq_CF.tsv
'383102366511136768'	RT @ETEnvironment: #earthquake 348 people have lost their lives and more than 500 injured in #Balochistan - Reports	2013_Pakistan_eq_CF.tsv
'384419859435880448'	RT @igeldard: #Pakistan forces transporting rations to quake-stricken area fired on, 4 dead  http://t.co/dgWggarPaF	2013_Pakistan_eq_CF.tsv
'383219357683171328'	RT @ShirazHassan: The death toll from 7.8 earthquake in #Balochistan #Pakistan rises officially to 328. http://t.co/NKFjfIsJIs	2013_Pakistan_eq_CF.tsv
'384457473609854977'	RT @CBCAlerts: 6.8 earthquake hits southwest #Pakistan, days after another quake in same region. Already damaged buildings hit: http://t.co…	2013_Pakistan_eq_CF.tsv
'382913018046451712'	A significant #earthquake was reported by the USGS: M 6.8 - 80km SSW of Acari, Peru	2013_Pakistan_eq_CF.tsv
'382869914253799425'	RT @RadioPakistan: 285 people were killed in #Awaran while 43 were killed in Kech district due to massive earthquake http://t.co/Vx9Wgw005c	2013_Pakistan_eq_CF.tsv
'383872650797670401'	RT @geonews_english: (Breaking News) Tremors felt in #Karachi, #Larkana and #Quetta #earthquake	2013_Pakistan_eq_CF.tsv
'383453476098818048'	MT @info4disasters #Balochistan 7.7 Magnitude #Earthquake http://t.co/Zds5huywbv #Pakistan #awaran	2013_Pakistan_eq_CF.tsv
'383871343579914240'	This is a new #earthquake, magnitude 7.2, aftershocks can be recorded hours later #Pakistan - Chief Meteorologist  Tauseef Alam #Pakistan	2013_Pakistan_eq_CF.tsv
'383145353102381056'	Very sad @ShababLibya  Over 320 people killed in #Pakistan #earthquake.  Thoughts and prayers with the families who lost loved ones. RIP RT	2013_Pakistan_eq_CF.tsv
'383888470281695232'	#PAK #QUETTA 5militants killed in exchange of gunfire as they attacked security check-post in Panjgur area of #Balochistan ,FC officials say	2013_Pakistan_eq_CF.tsv
'383237754534232065'	#Pakistan is in our thoughts as they recover from the earthquake. The remoteness of affected communities highlights the need for resilience🙏	2013_Pakistan_eq_CF.tsv
'383873993310081024'	Another #earthquake of 6.8 magnitude.	2013_Pakistan_eq_CF.tsv
'384911618167308288'	#earthquake M2.6: Southern Alaska http://t.co/J5uKGsMlxE	2013_Pakistan_eq_CF.tsv
'383884674616918016'	Pakistan’s quake-hit area jolted my massive aftershock http://t.co/zmVjLvTvm3 #Earthquake	2013_Pakistan_eq_CF.tsv
'384586376206770176'	#Temblor♨ M 2.8, 41km N of Hatillo, Puerto Rico http://t.co/FCI2DyRJ5P #Earthquake #Sismo	2013_Pakistan_eq_CF.tsv
'383640975362752512'	RT @ina2810: #Awaran Earthquake. #Forces committed to help people. #Nation supporting Soldiers. Trolls and sick mafia finding faults. @hsaq…	2013_Pakistan_eq_CF.tsv
'384564148832452608'	USGS M 6.7, 81km NE of L'Esperance Rock, New Zealand: Monday, September 30, 2013 05:55:54 UTCSunda... http://t.co/FyQGn50VA9 #earthquake	2013_Pakistan_eq_CF.tsv
'383040667078770689'	RT @wrycatcher47: #Pakistan #Earthquake Was So Powerful It Created a New Island http://t.co/94hLqNnJxU	2013_Pakistan_eq_CF.tsv
'384065159804616704'	"Article of Quaid-e-Tehreek Altaf Hussain in Express Tribune ""Dialogue, but with whom?"" #Pakistan #MQM http://t.co/hr5yDScEnX"	2013_Pakistan_eq_CF.tsv
'383181970903031808'	Dr.HafeezUrRehman,President #AlKhidmat reached Awaraan with RescueTeam,the most quake-affected Area&amp; moving more deep in town #Balochistan	2013_Pakistan_eq_CF.tsv
'383647920999768064'	#TTP r terrorists who r NOT stakeholders in #Pakistan &amp; r NOT fighting a foreign invasion. They have killed over 40000 innocent #Pakistanis	2013_Pakistan_eq_CF.tsv
'383292670409326592'	The immensity of destruction.. “The Crisis in Haiti: An Assessment,” #Earthquake #CabConverg #Peacebuilding http://t.co/YtvlpqUgXI	2013_Pakistan_eq_CF.tsv
'383597824882905088'	RT @shumail_z: Need ration bags for #EarthQuake affectees urgently. Team Pakistan Youth Alliance leaving for Awaraan and Malaar early in th…	2013_Pakistan_eq_CF.tsv
'382850470370234369'	A new island was created near Pakistan after an earthquake semalam! This is awesome but at the same time freaky ;( #Pakistan	2013_Pakistan_eq_CF.tsv
'384519971125985280'	RT @MansoorGeoNews: The helpless Indian Prime Minster only matches the powerless Pakistani President in terms of balance of protocol #India…	2013_Pakistan_eq_CF.tsv
'384256853862932480'	New major earthquake rocks southwest Pakistan #Pakistan http://t.co/A5lovVlJfI	2013_Pakistan_eq_CF.tsv
'384789053230440448'	RT @OfficialMqm: Pic3: Prayers held for Pakka Qila #HyderabadMassacre at Lal Qila Ground 90 #Karachi #Pakistan http://t.co/AaefO4IyFj	2013_Pakistan_eq_CF.tsv
'384089715743260672'	【#USGS #Breaking】 M 4.8, 221km NW of Saumlaki, Indonesia http://t.co/KK9AffQP36 #PastHour #48 #earthquake #tsunami #prayfromjapan	2013_Pakistan_eq_CF.tsv
'384245822935678976'	RT @Senator_Baloch: #Balochistan Death, Destruction and Guns  #Earthquake #Awaran http://t.co/4zTzaALURK	2013_Pakistan_eq_CF.tsv
'382930417776861184'	NYTimes: Toll in #Pakistani #Earthquake Rises Past 300 http://t.co/6rtW6NVKzs	2013_Pakistan_eq_CF.tsv
'384062499265314816'	2.5 magnitude #earthquake. 15 km from Hollister, CA, United States.http://t.co/RfXFFoei8l	2013_Pakistan_eq_CF.tsv
'383097657759395840'	Pakistan scrambles to reach #earthquake victims http://t.co/QMtfzIZjHd #Aljazeera	2013_Pakistan_eq_CF.tsv
'383080132895707137'	RT @adnanrasool: Here is an idea.. instead of whining about non issues..Can we all focus on just the #Balochistan Earthquake for next 2 day…	2013_Pakistan_eq_CF.tsv
'383268788067516417'	RT @Senator_Baloch: #Islamabad's persistent Close Door Policy, Disallowing Int'l Aid Agencies to Rescue, Relief &amp; Rehabilitate #Earthquake …	2013_Pakistan_eq_CF.tsv
'383553088155418625'	RT @Baloch_istan: Dr Malik's national party &amp; its student wing BSO(Pajjar) involve in rescue work from day one. #Earthquake #Balochistan #M…	2013_Pakistan_eq_CF.tsv
'382848654735720448'	RT @malicemagic: Bureau of Investigative Journalism launches major project: 'Naming the Dead' in #Pakistan #DroneStrikes  http://t.co/kiEhG…	2013_Pakistan_eq_CF.tsv
'383029860593328128'	RT @AQpk: #BLA terrorists active in #Balochistan to stop #PakMilitary doctors/engineers from helping #earthquake victims!	2013_Pakistan_eq_CF.tsv
'383768214351523842'	#Earthquake M 3.3, 168km SSW of Amatignak Island, Alaska: Friday, September 27, 2013 22:32:37 UTCSaturday, Sep... http://t.co/iljqPrKvLF	2013_Pakistan_eq_CF.tsv
'384250301987192832'	#Pakistan: deadly bomb blast kills dozens in Peshawar #theguardiancom #worldnews #news #taliban	2013_Pakistan_eq_CF.tsv
'383798232515506178'	Meanwhile in #Pakistan a devastating earthquake has taken over 500 lives...Help out by donating to Baloch CM's Fund http://t.co/3LbkOlJg3Y	2013_Pakistan_eq_CF.tsv
'383125061621665792'	USGS reports a M1.4 #earthquake 41km NE of Sutton-Alpine, Alaska on 9/26/13 @ 6:58:32 UTC http://t.co/pasORijJ80 #quake	2013_Pakistan_eq_CF.tsv
'383654558217805824'	RT @ajmaljami: In order to help #earthquake affected people please do contact at  111-157-157 (NDMA) - NDMA Chairman Maj Gen Syed Aleem.  #…	2013_Pakistan_eq_CF.tsv
'384967610917326848'	RT @WasayJalil: Is this my Country we dreamed4? Why V r afraid2take action 4these B..ds #WhereIsHumanity #KPK #Pakistan http://t.co/6QkUXok…	2013_Pakistan_eq_CF.tsv
'383247089599537152'	While nation is busy in helping #Earthquake victims Taliban Khan is busy in developing his ally's  distribution network.. #TTPOffices #PTI	2013_Pakistan_eq_CF.tsv
'384904387396501505'	#earthquake: M 2.1, Central Alaska http://t.co/I04UGL5Czl	2013_Pakistan_eq_CF.tsv
'384316672665849856'	5.2 magnitude #earthquake. 290km ESE of Vostok, Russia.http://t.co/z6G2sabXjg	2013_Pakistan_eq_CF.tsv
'383942955964583936'	RT @KamalFaridi: Female Pillion-rider killed by unknown assailants in Lahore - News Tribe: Geo News, PakistanFemale P... http://t.co/nczj3L…	2013_Pakistan_eq_CF.tsv
'383349913196589056'	"RT @SaamZad: #BalochistanQuake: An island has emerged in Gwadar on ""Paddi-Zer"" side. #Balochistan #Earthquake http://t.co/2hRnaJdWh8"	2013_Pakistan_eq_CF.tsv
'383316175087992832'	RT @PTI_FATA: Just wondering if (God forbid) #Earthquake had hit Punjab instead of Balochistan, would Nawaz Sharif still have continued his…	2013_Pakistan_eq_CF.tsv
'383870633655812096'	"""It was not an aftershock it was an independent earthquake,"" Zahid Rafi, director of the National Seismic Centre of #Pakistan  #Earthquake"	2013_Pakistan_eq_CF.tsv
'383788918421737472'	USGS reports a M1.7 #earthquake 38km E of Cantwell, Alaska on 9/28/13 @ 2:53:21 UTC http://t.co/jjPFo0Fvmc #quake	2013_Pakistan_eq_CF.tsv
'384837531042205696'	RT @druidlassy: @UN @HRW #Balochistan: Awaran Needs #International Assistance http://t.co/pE4oBLiDtV #BalochistanEarthquake victims still w…	2013_Pakistan_eq_CF.tsv
'382840042198028290'	#Earthquake in #Pakistan - At least 327 #killed and 400 injured - #Deadliest earthquake since October 2011!  - http://t.co/S56MFV2uSV	2013_Pakistan_eq_CF.tsv
'383990848368553984'	#pakistan#news China sends relief goods for quake victims:  http://t.co/Mip18gFC17	2013_Pakistan_eq_CF.tsv
'382937561850593280'	RT @NewsweekPak: Seismologist says quake island will disappear over time #Balochistan #Gwadar http://t.co/LHw10iHLSc	2013_Pakistan_eq_CF.tsv
'383265124959535104'	#Earthquake in #Balochistan, for details watch #PakistanAt9 now on #CapitalTV.	2013_Pakistan_eq_CF.tsv
'383100258940493824'	#earthquake Update:More than 300 lost their life in Earth Quake.. Plz pray for their souls. Allah un sab ko Jannat mn aala maqam ata farmaye	2013_Pakistan_eq_CF.tsv
'384951063565967360'	【#USGS #alert】 M 1.4, northern Alaska: October 01, 2013 07:48:00 GMT http://t.co/OHfnpegGs4 #earthquake #tsunami #prayfromjapan	2013_Pakistan_eq_CF.tsv
'384914396033458176'	2.0 magnitude #earthquake. 83km N of Manley Hot Springs, Alaska.http://t.co/oxUj6OLIoP	2013_Pakistan_eq_CF.tsv
'383138315639468032'	While #Earthquake effected areas of #Balochistan yearn for relief but #militants continue to target #military helicopters with rockets!	2013_Pakistan_eq_CF.tsv
'383911304723189760'	RT @VeengasJ: #Awaran needs help and ruling party #PMLN's performance is not gud. Even #PM #NawazSharif ignored #Balochistan's situation at…	2013_Pakistan_eq_CF.tsv
'385034162303823872'	RT @AamirSaeed313: Amazing that #TTP's facebook page is active in #Pakistan while PTA has blocked our page #ZaidHamidExposition	2013_Pakistan_eq_CF.tsv
'383874466289164289'	Earthquake in Sindh and Balochistan: Some of the cities were tremors were felt are Karachi, L... http://t.co/HbaUkw1ahb #pakistan #sindh	2013_Pakistan_eq_CF.tsv
'384943499063623680'	Container damaged in firing #mustang #quetta #traffic - See more at http://t.co/i5eQcRUJ91	2013_Pakistan_eq_CF.tsv
