run_id	Document ID	Document	Real Label	Assigned Topic Num	Assignment Score
1658691733	276	RT Could Ebola go airborne Dr of has the disease for http	disease	1	0.42796314961768755
1658691733	277	RT Have you heard abt `` disease '' They 're helping doctors spread the word abt Ebola http http //t…	disease	3	0.6079411363681217
1658691733	278	hope the questions are this time wish was there 'm so here	disease	1	1.0
1658691733	279	do n't spread `` nearly '' as much diseases as we might think http	disease	3	0.5892314111192524
1658691733	280	RT BREAKING NEWS Dead 20 Over High Salt For Ebola http	disease	3	0.8983007034865333
1658691733	281	braces treatment love http	disease	3	0.8568766053455549
1658691733	282	RT .. that went infected area amp now shows signs http Ebola EbolaOutbreak http //…	disease	3	0.9111246306941091
1658691733	283	And now Dr. National of and Infectious Diseases is up Ebola	disease	0	0.5304215379657522
1658691733	284	When you get sick and start symptoms of Ebola	disease	1	0.47153234496405433
1658691733	285	RT One person in being treated for Ebola like symptoms http	disease	0	0.44900997306244855
1658691733	286	Ebola taking heavy toll but other diseases risk expert says The death toll from ... http	disease	0	0.7571889362592168
1658691733	287	Health Workers Residents Over Ebola Deaths Residents workers of spreading disease ... http	disease	0	0.5177845403096634
1658691733	288	RT RT '' tell him you think you have Ebola symptoms RT na work tomorrow ... help me tell t…	disease	3	0.49265589203032406
1658691733	289	RT for Ontario patient with Ebola-like symptoms expected before Monday http	disease	3	0.6785535702241903
1658691733	290	Disease ebola http	disease	3	0.7773300379702913
1658691733	291	RT hospital NO	disease	3	0.7311956457567281
1658691733	292	Two Patients with Ebola to Atlanta for Treatment `` Any hospital that is ... http	disease	0	0.7658685537642649
1658691733	293	Two ppl went to in yesterday they were showing Ebola symptoms but found not to further testing	disease	2	1.0
1658691733	294	the to ebola outbreak is still from can we do to put stop to this disease God help from	disease	2	0.6864753770480198
1658691733	295	RT Dr the Salt water prevention for EBOLA	disease	1	0.6684490528412966
1658691733	296	For all we know things might just come and go on its own like most infectious diseases ebola	disease	2	0.4529108044782837
1658691733	297	RT know this `` This Ebola being disease is of all it going ''	disease	1	0.4461103526777191
1658691733	298	`` Science is not about the answer It 's about the question ''	disease	1	0.9634228881746406
1658691733	299	RT Prevention of Ebola and what to do if you get sick http	disease	3	0.4998998592481657
1658691733	300	Patient With Ebola Symptoms On Off Its Coast http via	disease	3	0.6761550151746469
1658691733	301	`` Second Ebola Patient in the U.S. Shows Signs of Science '' http	disease	1	0.42749536607993005
1658691733	302	RT Things To Know About The Disease Ebola By CNN Dr. Gupta http	disease	3	0.6739828953329672
1658691733	303	RT If would have just one question Ebola http	disease	3	0.8516762592299749
1658691733	304	RT isolation almost over for 's family friend tells me they 're showing no signs of	disease	3	0.45494416535294324
1658691733	305	Canada patient amp has Ebola-like symptoms amp http	disease	3	0.7094399885316051
1658691733	306	RT In CDCgov Obama Ebola threat report with prevention They did ... nothing http…	disease	0	0.5209242401787306
1658691733	307	RT RT if Ebola Virus n't your	disease	3	0.6522520775096031
1658691733	308	to prevent spread of Ebola other disease http	disease	3	0.4847977598381572
1658691733	309	RT For health care workers for and of with Ebola Virus Disease http //…	disease	3	0.4385245099062715
